'id',name_he,name_en,calories,protein,fat,carbs
93ef89e6-45df-492d-b68d-1de0a64eb17c,"דג מקרל פילה (מקרוסקה)/ מתובל, בעישון מסורתי, תנובה","Fish, mackerel, seasoned, smoked, Tnuva",384,24,32,0
6593665e-31e9-4611-99ab-24bf354ed6cf,"דג פלמידה (מקרל) בעישון מסורתי, כולל מקרל פרוס, תנובה","Fish, mackerel, smoked, Tnuva",245,20,18,0.8
539a840e-1faf-42d9-bd49-27d466493e70,"דג מקרל, כבוש","Fish, mackerel, pickled",217,11.1,17,3.4
945010db-1a1d-4820-b048-8c0cc8609958,"דג מקרל, משומר, עם עצמות","Fish, mackerel, canned",156,23.2,6.3,0
29bdf386-4fe8-48a3-83a3-a63725dfdc55,"דג מקרל, מעושן","Fish, mackerel, smoked",200,25.5,10,0
a3ce6798-9f88-4257-9ce9-1be4781f3a17,"דג מקרל, מעושן בשמן, מעדן לקרדה, מיקי","Fish, mackerel, smoked, in oil, Miki",216,19,17.7,0
bfb582ce-89bb-4623-9ad4-e3f87b5d4614,דג בורי לא מבושל,"Fish, mullet, raw",117,19.4,3.8,0
65703409-e25f-418b-b97f-f1e2d6c6d994,דג בורי אפוי עם מיץ לימון ושמן סויה,"Fish, mullet, baked with lemon juice, with soy oil",260,24.3,17.9,0.6
5bf54ac8-0979-4c95-9679-ee7d08610696,"דג בורי, מטוגן ללא שמן, בבלילה ללא פירורי לחם","Fish, mullet, coated without breadcrumbs, fried without oil",260,24.7,15,6.2
ddacb090-9d7c-4fff-a5d1-d0922e100729,"דג בורי אפוי או בגריל, לפנ לשמן הצמחי","Fish, mullet, baked or broiled, oil added in cooking",176,23.7,8.3,0.1
48103e65-f136-4c77-9ff7-d8f276568f8b,"דג בורי מטוגן בשמן סויה, ללא ציפוי","Fish, mullet, not coated, fried in soy oil",255,25.7,16.8,0.3
02dbf144-fcea-409c-a907-165f4c9aeadb,"דג בורי, מטוגן בשמן קנולה, בבלילה ללא קמח","Fish, mullet, coated, fried in canola oil, (without flour)",307,23,21.3,5.7
a55195c7-bd05-4683-8f50-726c0c6a4bdb,"דג בורי מטוגן בשמן קנולה, מקומח","Fish, mullet, fried in canola oil, floured",310,23.3,21.4,6.1
6963b62b-d2e6-4cd9-a07f-4836074bd4e2,"דג בורי מבושל במים או אדים, עם מלח","Fish, mullet, steamed or poached",147,24.3,4.8,0
bbaf9171-8360-4add-b981-5a712a9b9201,דג בורי מבושל ברוטב עגבניות ושמן סויה,"Fish, mullet,  cooked with tomato sauce and soy oil",154,12,10.8,2.1
0aefdb21-1646-44e4-bbac-11fc5a821a44,דג ברבוניה בגריל,"Fish, red mullet, grilled",150,24.8,4.9,0
857038ba-b0da-4a6e-afa7-eaa727a704fe,"דג ברבוניה מטוגן ללא שמן, מקומח","Fish, red mullet, floured, fried, fat not added",169,23.2,4.4,7
58aa60f0-4017-4ee4-9022-b8fb63ce4c77,"דג ברבוניה-מולית אדומה-סולטן איברהים, לא מבושל","Fish, red mullet, striped, raw",117,19.4,3.8,0
a4c83a2a-304b-4e5c-beb0-5200c26291fa,"דג ברבוניה מטוגן בשמן קנולה, ללא ציפוי","Fish, red mullet, not coated, fried in canola oil",152,23.9,5.5,0
b38e3152-dda8-433f-826d-47189ed10e7f,"דג ברבוניה מטוגן בשמן סויה, ללא ציפוי","Fish, red mullet, not coated, fried in soy oil",152,23.9,5.5,0
0656876e-a31e-40b7-af4d-9f1828883dd7,"דג ורדון - רוטבש, לא מבושל","Fish, ocean perch, raw",79,15.3,1.5,0
a97be912-90e3-422a-a610-062d1b1943b6,דג ורדון אפוי עם מיץ לימון ושמן סויה,"Fish, ocean perch, baked with lemon juice and soy oil",138,18.3,6.6,0.3
00be838b-f9ca-4c1b-9d6b-90c2a1b803c6,"דג ורדון, מבושל במים או מאודה","Fish, ocean perch, steamed or poached",99,19.3,1.9,0
e9b73a9d-a14b-4541-ab0c-51a97baf7295,"דג נסיכת הנילוס מבושל, ללא תוספת שמן","Fish, Nile perch, cooked, fat not added",98,19,1.9,0
01acebf7-73c0-4406-82f1-95f6c4779190,"דג נסיכת הנילוס, מטוגן ללא שמן, בבלילה","Fish, Nile perch, coated, fried without oil",154,19.9,3.4,9.2
67758703-04d8-4d38-8363-168882d843b3,"וואט, דג נסיכת הנילוס, תבשיל אתיופי","Fish, Nile Perch, Wat, Ethiopian dish",70,10.2,1.6,2.7
a6e59da5-72b4-4867-9b5c-2785d3396ccc,"דג נסיכת הנילוס/בס מים מתוקים, מבושל במים או אדים","Fish, Nile perch, steamed or poached",114,24.4,1.2,0
e9a11b69-69e1-4f4e-aa1c-1b937e98b212,"דג נסיכת הנילוס מבושל ברוטב עגבניות ושמן קנולה, חריימה","Fish, Nile perch, chraimeh, cooked with tomato sauce and canola oil",100,10.4,5,2.6
1a3dd0aa-09da-475d-b8dc-7897c1e425e2,דג נסיכת הנילוס מבושל,"Fish, Nile perch, cooked",127,25.3,2.7,0.4
af653901-e02e-4c30-96a3-9b66bec9bfe1,דג נסיכת הנילוס לא מבושל,"Fish, Nile perch, raw",79,15.3,1.5,0
ddc052b3-8bc3-4952-8224-91ba0c06e1ae,דג נסיכת הנילוס אפוי עם ירקות ושמן סויה,"Fish, Nile perch, baked with vegetables and soy oil",105,11,5.2,2.5
6cef11cc-de61-42c7-93c0-d84a0b83aa03,"דג נסיכת הנילוס, פילה קפוא, תנובה","Fish, Nile perch, frozen fillet, Tnuva",92,19,1,0
69e62d79-3a61-4427-8c0f-2e1353f8074d,דג נסיכת הנילוס אפוי בגריל עם מיץ לימון ושמן סויה,"Fish, Nile perch, grilled with lemon juice, with soy oil",142,18.8,6.8,0.3
584266e1-595c-418e-83cb-ae0cfa6f795a,דג נסיכת הנילוס אפוי ללא תוספת שומן בבישול,"Fish, Nile perch, baked without additional fat",121,23.9,2.1,0
13aac838-1dbb-4234-b9d7-2b13cb24ad0d,קציצות דג נסיכת הנילוס מטוגנות בשמן קנולה,"Fish, Nile perch, patties, fried in canola oil",187,16.8,10,6.3
8123eb75-0f3c-45df-a186-067bc49be6ae,"דג נסיכת הנילוס, מטוגן בשמן חמניות, בבלילה","Fish, Nile perch, coated, fried in sunflower oil",207,18.5,10.4,8.5
d6572dc3-5a5a-4161-a49b-322a50f6d7fa,"דג נסיכת הנילוס, מטוגן בשמן קנולה, בבלילה","Fish, Nile perch, coated, fried in canola oil",207,18.5,10.4,8.5
a88bd4d0-25bf-41c6-9ac7-12fc73fc96a5,"דג נסיכת הנילוס, מטוגן בשמן סויה, בבלילה","Fish, Nile perch, coated, fried in soy oil",207,18.5,10.4,8.5
91c7e1c2-0ef5-40c5-b98e-b5385f415f8f,"דג נסיכת הנילוס מבושל ברוטב עגבניות, ירקות, שמן סויה","Fish, Nile perch, cooked with picante sauce, with soy oil",118,11.4,5.4,4.9
1bbd7bf0-5290-4d24-8d82-f482be94dc65,קציצות דג נסיכת הנילוס מטוגנות בשמן סויה,"Fish, Nile perch, patties, fried in soy oil",187,16.8,10,6.3
3514ca37-011c-4309-a1de-154c50630a94,"דג נסיכת הנילוס, פילה מעודן בציפוי פריך, שף הים","Fish, Nile perch, fillet, breaded",200,13.5,10,14
9a510c51-e075-4c66-ae28-7e6736239c15,"קציצות דג נסיכת הנילוס עם חלבון צמחי, דלי דג","Fish, Nile perch, patties, with vegetable protein, DeliDag",203,10.5,11,15.5
e1b62e1a-c0b2-4e8d-a2a9-321b530e6344,"קציצות דג, מבושלות ברוטב עגבניות, שגב ","Fish, Nile perch and hake and soy protein, patties, cooked in tomato sauce",123,10,5,11
8f4b1b7f-a182-4a0b-8bae-f2574ee9997e,דג פרידה-סרגוס-לותיאן לא מבושל,"Fish, red snapper, raw",105,18.9,2.7,0
bdb814cd-b225-45e6-8b7b-cb74c26be0e9,"דג פרידה מטוגן ללא שמן, ללא בלילה","Fish, red snapper, fried, no oil, no batter",143,25.7,3.7,0
5be35412-8cc0-421c-b87c-f454e7fa5661,דג פרידה אפוי עם מיץ לימון ושמן סויה,"Fish, red snapper, baked with lemon juice and soy oil",139,23.3,4.4,0.3
cf5fa38e-9302-45db-a959-569bcf7a5eaa,דג פרידה מבושל במים או אדים,"Fish, red snapper, steamed or poached",132,23.7,3.4,0
51a1e393-f64b-4a49-b1cf-c2b7c9b66d6e,"דג סלמון-אילתית, לא מבושל","Fish, salmon, raw",127,20.5,4.4,0
b4c8a249-0d05-47c3-adaf-2a90f999a3ac,דג סלמון אפוי ללא תוספת שומן בבישול,"Fish, salmon, baked, fat not added ",164,26.5,5.7,0
4f378c0f-b422-47b7-ada9-275a235c428b,"דג סלמון, קפוא","Fish, salmon, frozen",172,19.9,10.3,0
12b3e5db-75e5-402e-92f5-6ee11c695e39,דג סלמון אפוי עם מיץ לימון ושמן קנולה,"Fish, salmon, baked with lemon juice and canola oil",180,24.7,8.2,0.3
230e3b8f-e3a9-4b53-bb4d-2e823f7d1bf8,דג סלמון אפוי עם מיץ לימון ושמן סויה,"Fish, salmon, baked with lemon juice, with soy oil",180,24.8,8.2,0.3
68300f37-c1de-47e6-951e-ca299ef6ad1f,דג סלמון אפוי עם מיץ לימון ושמן זית,"Fish, salmon, baked with lemon juice and olive oil",180,24.8,8.2,0.3
85a0360c-2695-44f4-b56b-d90b5fc154ab,"שניצל דג סלמון, אילתית, מצופה, מן","Fish, salmon, shnitzel, coated, Man",213,17,9,16
b5247ca8-b6b6-472c-afd8-3a8fb95c04fe,"דג סלמון נורבגי פרוס/קפוא, בעשון מסורתי, תנובה","Fish, salmon, sliced/frozen, traditionaly smoked, Tnuva",208,20.7,13.4,1.1
afd33297-27f5-4d3f-898d-c1386c8f8903,"דג סלמון-אילתית, מבושל במים או אדים, עם מלח","Fish, salmon, steamed or poached",160,25.8,5.5,0
6ecfcf61-0447-41d2-93c2-474765de7982,מרק דגים,"Soup, fish",52,4.3,2.3,2.7
32c7b698-c045-415e-8056-afef01016a5d,"דג סלמון, משומר, עם עצמות","Fish, salmon, canned",137,20.5,5.5,0
ac2a6293-50b9-431f-aad9-f273a4939aaf,"דג סלמון, מעושן","Fish, salmon, smoked",117,18.3,4.3,0
0622daa8-05b4-4a36-9650-71dc4f0c9cc7,"דג סלמון, מוס","Fish, salmon mousse",201,8.4,17.8,1.5
6cdd356d-2c73-4c52-abc8-c651177304df,דג סלמון מבושל עם שמן סויה,"Fish, salmon, cooked with soy oil",179,24.8,8.2,0
21b1660e-0934-410e-a999-87ad6fd86162,"ממרח דג סלמון, מן, יונה","Fish, salmon spread, Man/Yona",182,12,13,2
30be7816-493e-4d4c-8ec2-cb75b6618a97,"דג סרדין, לא מבושל","Fish, sardines, raw",165,20.6,9.2,0
3841da48-1df5-481e-abf1-034a46e2aadc,"דג סרדין, בגריל, ללא עצמות","Fish, sardines, grilled",195,25.3,10.4,0.1
5a3f9e1e-ea9a-4675-8f83-e51e7a5fbeda,"דג סרדין טרי מטוגן בשמן זית, מצופה קמח","Fish, sardines, fresh, floured, fried in olive oil",270,23,17.4,5.3
b1319908-0157-4901-b0ae-b8631b2af287,"דג סרדין מרוקאי, יונה","Fish, sardines, Moroccan-style, Yona",180,18,12,0
6cdd82e8-afb9-4319-9476-502003a79668,"דג סרדין ברוטב עגבניות, וילי פוד","Fish, sardines, in tomato sauce, Wilifood",121,23,3.1,0.4
c0389914-6786-4c3b-9235-652669a8d47d,"דג סרדין, משומר בשמן","Fish, sardines, canned in oil",208,24.6,11.4,0
ab79d55b-fcfe-43b4-9375-595c8a2f9628,"דג סרדין, משומר בשמן, כנרת, יונה","Fish, sardines,  Kinneret, canned in oil, Yona",139,23.2,5.1,0
c63ae9bc-3ff9-421c-a17c-b8f6fd23fe68,"דג סרדין, ללא עור, ללא עצמות, משומר במים","Fish, sardines, skinless, boneless, packed in water",185,20.9,10.4,0.4
12b02227-d65e-4272-b393-14f2ade10606,"דג, שפרוטים מעושנים בשמן צמחי, ריגה","Fish, sardines, smoked, in oil, Riga",220,19,16,0
2ff1a576-969c-47c2-885d-1bb276a3b97f,"דג לוקוס/דקר/בס/קורבינה, לא מבושל","Fish, grouper, mixed species, raw",92,19.4,1,0
9f19be54-2dd1-4ac3-8222-819916ad1695,דג לוקוס אפוי עם מיץ לימון ושמן סויה,"Fish, grouper, baked with lemon juice and soy oil",138,23.4,4.1,0.3
fb65c846-beaa-4004-9d71-d2cc69fe3d05,דג לוקוס מטוגן עם מיץ לימון ושמן קנולה,"Fish, grouper, fried with lemon juice and canola oil",171,22.8,8.3,0.3
21c7a5e0-579d-4e5c-a550-59936a13fd4c,"דג לוקוס מטוגן ללא שמן, מקומח","Fish, grouper, floured, fried, fat not added",169,23.4,1.3,13.6
882a2213-c122-4b27-828d-8fa486b57d27,"דג לוקוס/דקר/בס מים מלוחים, מבושל במים או אדים, עם מלח","Fish, grouper/sea bass, steamed or poached",122,23.2,2.5,0
504a0e6e-90fc-49ec-a540-ceec9949c4f4,"דג פורל, לא מבושל","Fish, trout, raw",138,20.9,5.4,0
26b09ad4-7aa9-4c8f-87ac-04431b820fc4,דג פורל אפוי עם מיץ לימון ושמן סויה,"Fish, trout, baked with lemon juice and soy oil",205,24.8,11.8,0.3
baf8e931-1441-4139-bf1c-f3252f6587cb,"דג פורל, צלוי על גחלים, עם מלח, דגי דן","Fish, trout, charcoal-grilled",186,24,10,0
934bbd78-c350-4d00-8b2e-49c059db4a1c,"דג פורל, מבושל במים או באדים, עם מלח","Fish, trout, steamed or poached",177,25.1,7.8,0
ab0c86a4-a730-47d9-a2ac-9a9a5f54619e,"דג פורל, מעושן","Fish, trout, smoked",251,35.5,11,0
65fdd0ab-5539-48f6-9848-d1e57a695b2a,"דג פורל, מעושן, דגי  דן","Fish, trout, smoked, DageiDan",175,19,11,0
1dd654dd-8175-42b7-a8e4-7e51a58178e1,"דג טונה, סטייק קפוא, תנובה","Fish, tuna, frozen steak, Tnuva",114,25,1,1
42e27de4-9583-40ec-bf41-117d78e927f4,דג טונה אפוי עם מיץ לימון ללא תוספת שומן בבישול,"Fish, tuna, baked with lemon juice, with soy oil",132,29.2,0.6,0.3
e258a875-ff6b-43ba-a39b-c74a430ccd38,"דג טונה מבושל ברוטב עגבניות ושמן סויה, חריימה","Fish, tuna, chraimeh, cooked with spicy tomato sauce and soy oil",101,14,3,3.2
ff1fc12d-c59b-42c2-8d2f-88a2de4ae1e1,קציצות דג טונה מטוגנות בשמן סויה,"Fish, tuna, patties, fried in soy oil",194,14.9,10.3,9.6
7bb1013f-0b9c-4fc3-b49b-9400e4905d38,"דג טונה, לא מבושל","Fish, tuna, fresh, raw",109,24.4,0.5,0
52bb7501-6f3d-4b9f-aba4-63720605fc61,"דג טונה, מבושל במים או מאודה, עם מלח","Fish, tuna, fresh, steamed or poached",137,30.7,0.6,0
13b774ec-29cd-474e-a812-39f922acfca1,"סלט הרינג עם רסק עגבניות, סלט אס, יונה","Fish, herring, salad with tomato sauce, Yona",150,8,10,7
fb224dda-be30-4ca1-bcb9-0d875095036e,"סלט טונה פיקנטי, ויליגר","Fish, tuna, canned, spicy salad, Wiliger",114,8,6,7
e0d3453b-0eb5-4753-965d-8cecf7e712e8,"דג טונה, טרי, מעושן","Fish, tuna, fresh, smoked",200,25.5,10,0
3b6f4b62-8e4e-45e5-a7b4-adf1c1700cd4,"קציצות דג טונה, המבורגר, שף הים","Fish, tuna, patties",167,18,7,8
def3cace-e093-4e3b-a8a8-c604b5d0b7b0,"דג טונה, מעושן בשמן, יונה","Fish, tuna, smoked in oil, Yona",180,30,7,0
d6c77899-8514-4a15-b466-96a58250969f,"סלט טונה עם עגבניות, יונה","Fish, tuna salad with tomatoes, canned, Yona",132,14,8,1
2aa05a06-d58b-4b95-8e65-53edafb54f79,"דג טונה, משומר בשמן, לפנ לסוג שמן","Fish, tuna, canned, NFS re oil",198,29.1,8.2,0
33c4ae74-9a6c-4b63-ab14-00fb56c2cb1b,מוס טונה,"Fish, tuna mousse",234,23.7,14.5,0.7
2f553734-2136-490e-9855-e9e009d77a05,"דג טונה, משומר במים","Fish, tuna, canned in water",86,19.4,1,0
a1c731a4-2d4f-43a5-a44f-18bcf4c7528b,"תמנון, מבושל באדים","Octopus, steamed",163,29.6,2.1,4.4
d6c2170c-830d-45e1-9eac-d1b650b29262,"סלט איקרא לבנה מיוחדת, ממרח ביצי דגים, שמיר","Fish roe, salad, taramosalata,Shamir",441,5.5,44.2,5.3
2a5fdd13-c0b9-461c-90c0-bbcbde0d2297,"ביצי דגים, סוגים שונים, מבושלות","Fish roe, various species, cooked",204,28.6,8.2,1.9
2afbd5da-abbd-4647-bf43-09b8d4868326,"ביצי דגים, סוגים שונים, לא מבושלות","Fish, roe, mixed species, raw",143,22.3,6.4,1.5
132c9ae8-9b6e-4745-afec-4c99d1f7e578,"סלט איקרא לבנה, צבר","Fish roe, salad, taramosalata,Tzabar",382,2.8,37.8,7.8
ccbdd794-f7cc-4c15-b5c9-dc60adb8f20c,"סרטן, מבושל, לפנ לשיטת הבישול","Crab, cooked, NS as to cooking method",82,17.8,0.7,0
ae6d51aa-aab0-44ae-89d6-822d13bd195e,"לובסטר, מבושל, לפנ לשיטת הבישול","Lobster, cooked, NS as to cooking method",88,18.9,0.9,0
b6850784-9857-4af0-8b20-76c227e0b4a7,"מולים (צדפות), מבושלות, לפנ לשיטת הבישול MUSSELS","Mussels, cooked, NS as to cooking method",171,23.7,4.5,7.3
7cda7373-b22b-487f-ba0e-3b47a5bd2d18,"צדפות, מבושלות במים, עם מלח OYSTERS","Oysters, steamed",102,11.4,3.4,5.4
9ba76fb9-d272-4ab7-88dd-67684737a648,"צדפות, מעושנות OYSTERS","Oysters, smoked",82,9.2,2.8,4.4
aa4f6eac-449b-4293-9dbb-462557a5d966,"שרימפס, מבושל, לפנ לשיטת הבישול, עם מלח","Shrimp, cooked, NS as to cooking method",209,14.9,11.4,10.2
ff69ef5f-0ca0-4023-837e-6b1cc381ac13,רוטב שמנת עם שרימפס וחמאה,"Sauce, cream with shrimps and butter, homemade",274,10,21.8,8.6
e64cdc7d-80f0-4741-9e4c-3964b6a26449,"קציצות בשר עוף, ברוטב עגבניות מרסק עגבניות ללא שמן","Chicken patties in tomato sauce (from paste), without oil",122,12.5,3.6,9
76ae5e33-21aa-477a-9fed-0f6f436c97c2,"קציצות בשר הודו ועוף, מבושלות ברוטב עגבניות ורסק ללא שמן","Chicken and turkey, patties, fried in tomato sauce(from fresh and paste) and oil",125,13.6,3.3,9.3
c767568a-6505-458e-9c27-f6fd486ee4b9,"קציצות בשר עוף, מבושלות, ללא רוטב","Chicken, patties, cooked, without sauce",154,17.7,5.1,8
f1740d20-6771-4b00-a7ee-632a416779ec,"קציצות בשר עוף, מטוגנות, ללא שמן","Chicken, patties, fried,fat not added",154,17.3,5.1,8.5
62407c5b-3de7-474e-9635-2b097eed7763,"בשר עוף, שיפודי פרגיות עם בצל ושמן סויה","Chicken, pullet, kabobs with onion, with soy oil",233,17.6,17,1.2
dd036ca9-6e88-4ea6-8d2f-64ce953207d7,"בשר עוף, שיפודי פרגיות עם שמן סויה","Chicken, pullet, kabobs, with soy oil",261,20.4,19.4,0
d302e3c4-d6f5-4cd6-94b5-6c6ebc65e66b,"בשר עוף, חזה, במילוי בשר, עוף העמק","Chicken, breast, stuffed with meat, Of Haemek",154,16.2,5,11.1
bd2ec43c-ad7e-4425-8c07-8fba61f7674e,"בשר עוף, חזה, מבושל עם בצל מטוגן בשמן סויה ועגבניות","Chicken, breast, cooked with soy-fried onion and tomatoes",123,19.8,3.2,2.1
e4abdd5a-0a3b-4184-a497-7020614d7391,"בשר עוף, מבושל עם בצל מטוגן בשמן קנולה, עגבניה וגמבה","Chicken, cooked with canola-fried onion, tomato and red peppers",180,18.5,10.4,2.2
dd7c2f46-cb87-46a1-af2c-f05a0fbdf73c,"בשר עוף, מבושל ביין ודבש, ללא תוספת שומן בבישול","Chicken, cooked in wine and honey, fat not added",218,21.8,11.8,2.4
78ef56e1-c5ce-4c75-aa8f-e552a275694c,"אליצ'ה עוף אתיופי, עם שמן קנולה","Chicken, Alich'a, with canola oil,  Ethiopian dish",176,10.6,13.5,1.6
f47f4b6c-1bfc-4051-99f6-57d8a0e8bebc,"בשר עוף, חזה, אפוי עם ירקות, קטשופ ושמן סויה","Chicken, breast, baked with vegetables, ketchup, and soy oil",124,15.4,4.5,4.2
f041f28e-6da9-4c2c-9e42-51c62e8c97c0,"בשר עוף, ממולא, אורז ועשבי תיבול ושמן סויה","Chicken, stuffed with rice, herbs and soy oil",195,10,8.4,18.5
dd71244c-ca36-44bf-b76a-55ae1a2191c8,"בשר עוף, מבושל עם גזר כרוב סלרי ושמן קנולה","Chicken, cooked with carrots, cabbage, celery and canola oil",167,14.9,10.4,1.9
21a031e0-a720-4185-b1cc-1048b38b7c24,"דג סרדין, ברוטב עגבניות","Fish, sardines with tomato-based sauce ",185,20.9,10.4,0.4
1b6286bc-f78f-425a-b493-9de7f0e64589,"קציצות בשר בקר, מבושלות ברוטב עגבניות, שגב ","Beef, patties, cooked in sauce, Segev",122,9,6,6
